"","long","lat","group","order","region","subregion","Year","Number of Crashes"
"843",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2016,382
"844",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2017,345
"845",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2018,357
"846",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2019,409
"847",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2020,290
"848",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2021,351
"849",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2022,370
"850",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2023,388
"851",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2024,368
"852",-92.5498733520508,42.6452484130859,763,25395,"iowa","bremer",2025,23
"853",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2014,440
"854",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2015,423
"855",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2016,382
"856",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2017,345
"857",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2018,357
"858",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2019,409
"859",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2020,290
"860",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2021,351
"861",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2022,370
"862",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2023,388
"863",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2024,368
"864",-92.5498733520508,42.9088096618652,763,25396,"iowa","bremer",2025,23
"865",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2014,440
"866",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2015,423
"867",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2016,382
"868",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2017,345
"869",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2018,357
"870",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2019,409
"871",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2020,290
"872",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2021,351
"873",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2022,370
"874",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2023,388
"875",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2024,368
"876",-92.0800476074219,42.9088096618652,763,25397,"iowa","bremer",2025,23
"877",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2014,286
"878",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2015,343
"879",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2016,274
"880",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2017,320
"881",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2018,316
"882",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2019,343
"883",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2020,281
"884",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2021,275
"885",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2022,263
"886",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2023,282
"887",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2024,305
"888",-91.8222122192383,42.3014755249023,764,25399,"iowa","buchanan",2025,18
"889",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2014,286
"890",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2015,343
"891",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2016,274
"892",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2017,320
"893",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2018,316
"894",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2019,343
"895",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2020,281
"896",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2021,275
"897",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2022,263
"898",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2023,282
"899",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2024,305
"900",-92.062858581543,42.3014755249023,764,25400,"iowa","buchanan",2025,18
"901",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2014,286
"902",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2015,343
"903",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2016,274
"904",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2017,320
"905",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2018,316
"906",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2019,343
"907",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2020,281
"908",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2021,275
"909",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2022,263
"910",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2023,282
"911",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2024,305
"912",-92.062858581543,42.4733619689941,764,25401,"iowa","buchanan",2025,18
"913",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2014,286
"914",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2015,343
"915",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2016,274
"916",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2017,320
"917",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2018,316
"918",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2019,343
"919",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2020,281
"920",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2021,275
"921",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2022,263
"922",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2023,282
"923",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2024,305
"924",-92.0743179321289,42.4733619689941,764,25402,"iowa","buchanan",2025,18
"925",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2014,286
"926",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2015,343
"927",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2016,274
"928",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2017,320
"929",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2018,316
"930",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2019,343
"931",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2020,281
"932",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2021,275
"933",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2022,263
"934",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2023,282
"935",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2024,305
"936",-92.0800476074219,42.6452484130859,764,25403,"iowa","buchanan",2025,18
"937",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2014,286
"938",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2015,343
"939",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2016,274
"940",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2017,320
"941",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2018,316
"942",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2019,343
"943",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2020,281
"944",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2021,275
"945",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2022,263
"946",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2023,282
"947",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2024,305
"948",-91.598762512207,42.6452484130859,764,25404,"iowa","buchanan",2025,18
"949",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2014,286
"950",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2015,343
"951",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2016,274
"952",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2017,320
"953",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2018,316
"954",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2019,343
"955",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2020,281
"956",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2021,275
"957",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2022,263
"958",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2023,282
"959",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2024,305
"960",-91.598762512207,42.4848213195801,764,25405,"iowa","buchanan",2025,18
"961",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2014,286
"962",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2015,343
"963",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2016,274
"964",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2017,320
"965",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2018,316
"966",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2019,343
"967",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2020,281
"968",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2021,275
"969",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2022,263
"970",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2023,282
"971",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2024,305
"972",-91.5815734863281,42.4848213195801,764,25406,"iowa","buchanan",2025,18
"973",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2014,286
"974",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2015,343
"975",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2016,274
"976",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2017,320
"977",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2018,316
"978",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2019,343
"979",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2020,281
"980",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2021,275
"981",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2022,263
"982",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2023,282
"983",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2024,305
"984",-91.5873031616211,42.3014755249023,764,25407,"iowa","buchanan",2025,18
"985",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2014,286
"986",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2015,343
"987",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2016,274
"988",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2017,320
"989",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2018,316
"990",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2019,343
"991",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2020,281
"992",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2021,275
"993",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2022,263
"994",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2023,282
"995",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2024,305
"996",-91.8222122192383,42.3014755249023,764,25408,"iowa","buchanan",2025,18
"997",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2014,255
"998",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2015,370
"999",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2016,292
"1000",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2017,282
"1001",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2018,271
"1002",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2019,294
"1003",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2020,223
"1004",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2021,293
"1005",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2022,316
"1006",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2023,297
"1007",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2024,334
"1008",-94.9219207763672,42.9202690124512,765,25410,"iowa","buena vista",2025,23
"1009",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2014,255
"1010",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2015,370
"1011",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2016,292
"1012",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2017,282
"1013",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2018,271
"1014",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2019,294
"1015",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2020,223
"1016",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2021,293
"1017",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2022,316
"1018",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2023,297
"1019",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2024,334
"1020",-94.9219207763672,42.5593032836914,765,25411,"iowa","buena vista",2025,23
"1021",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2014,255
"1022",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2015,370
"1023",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2016,292
"1024",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2017,282
"1025",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2018,271
"1026",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2019,294
"1027",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2020,223
"1028",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2021,293
"1029",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2022,316
"1030",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2023,297
"1031",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2024,334
"1032",-95.3974685668945,42.5650367736816,765,25412,"iowa","buena vista",2025,23
"1033",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2014,255
"1034",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2015,370
"1035",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2016,292
"1036",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2017,282
"1037",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2018,271
"1038",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2019,294
"1039",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2020,223
"1040",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2021,293
"1041",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2022,316
"1042",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2023,297
"1043",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2024,334
"1044",-95.3974685668945,42.9145393371582,765,25413,"iowa","buena vista",2025,23
"1045",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2014,255
"1046",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2015,370
"1047",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2016,292
"1048",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2017,282
"1049",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2018,271
"1050",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2019,294
"1051",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2020,223
"1052",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2021,293
"1053",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2022,316
"1054",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2023,297
"1055",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2024,334
"1056",-94.9219207763672,42.9202690124512,765,25414,"iowa","buena vista",2025,23
"1057",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2014,69
"1058",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2015,69
"1059",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2016,81
"1060",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2017,91
"1061",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2018,78
"1062",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2019,78
"1063",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2020,77
"1064",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2021,84
"1065",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2022,90
"1066",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2023,102
"1067",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2024,94
"1068",-93.0254287719727,42.9088096618652,766,25416,"iowa","butler",2025,10
"1069",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2014,69
"1070",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2015,69
"1071",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2016,81
"1072",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2017,91
"1073",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2018,78
"1074",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2019,78
"1075",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2020,77
"1076",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2021,84
"1077",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2022,90
"1078",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2023,102
"1079",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2024,94
"1080",-92.5498733520508,42.9088096618652,766,25417,"iowa","butler",2025,10
"1081",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2014,69
"1082",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2015,69
"1083",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2016,81
"1084",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2017,91
"1085",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2018,78
"1086",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2019,78
"1087",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2020,77
"1088",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2021,84
"1089",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2022,90
"1090",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2023,102
"1091",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2024,94
"1092",-92.5498733520508,42.6452484130859,766,25418,"iowa","butler",2025,10
"1093",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2014,69
"1094",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2015,69
"1095",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2016,81
"1096",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2017,91
"1097",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2018,78
"1098",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2019,78
"1099",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2020,77
"1100",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2021,84
"1101",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2022,90
"1102",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2023,102
"1103",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2024,94
"1104",-92.5498733520508,42.5650367736816,766,25419,"iowa","butler",2025,10
"1105",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2014,69
"1106",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2015,69
"1107",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2016,81
"1108",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2017,91
"1109",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2018,78
"1110",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2019,78
"1111",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2020,77
"1112",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2021,84
"1113",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2022,90
"1114",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2023,102
"1115",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2024,94
"1116",-93.0254287719727,42.5650367736816,766,25420,"iowa","butler",2025,10
"1117",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2014,69
"1118",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2015,69
"1119",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2016,81
"1120",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2017,91
"1121",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2018,78
"1122",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2019,78
"1123",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2020,77
"1124",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2021,84
"1125",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2022,90
"1126",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2023,102
"1127",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2024,94
"1128",-93.0254287719727,42.9088096618652,766,25421,"iowa","butler",2025,10
"1129",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2014,117
"1130",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2015,100
"1131",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2016,111
"1132",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2017,106
"1133",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2018,120
"1134",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2019,109
"1135",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2020,105
"1136",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2021,140
"1137",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2022,98
"1138",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2023,108
"1139",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2024,115
"1140",-94.9219207763672,42.5593032836914,767,25423,"iowa","calhoun",2025,9
"1141",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2014,117
"1142",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2015,100
"1143",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2016,111
"1144",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2017,106
"1145",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2018,120
"1146",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2019,109
"1147",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2020,105
"1148",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2021,140
"1149",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2022,98
"1150",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2023,108
"1151",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2024,115
"1152",-94.4463577270508,42.5535736083984,767,25424,"iowa","calhoun",2025,9
"1153",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2014,117
"1154",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2015,100
"1155",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2016,111
"1156",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2017,106
"1157",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2018,120
"1158",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2019,109
"1159",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2020,105
"1160",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2021,140
"1161",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2022,98
"1162",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2023,108
"1163",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2024,115
"1164",-94.4406356811523,42.4733619689941,767,25425,"iowa","calhoun",2025,9
"1165",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2014,117
"1166",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2015,100
"1167",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2016,111
"1168",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2017,106
"1169",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2018,120
"1170",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2019,109
"1171",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2020,105
"1172",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2021,140
"1173",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2022,98
"1174",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2023,108
"1175",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2024,115
"1176",-94.4005279541016,42.4733619689941,767,25426,"iowa","calhoun",2025,9
"1177",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2014,117
"1178",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2015,100
"1179",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2016,111
"1180",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2017,106
"1181",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2018,120
"1182",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2019,109
"1183",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2020,105
"1184",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2021,140
"1185",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2022,98
"1186",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2023,108
"1187",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2024,115
"1188",-94.40625,42.2098007202148,767,25427,"iowa","calhoun",2025,9
"1189",-94.6297073364258,42.2098007202148,767,25428,"iowa","calhoun",2014,117
"1190",-94.6297073364258,42.2098007202148,767,25428,"iowa","calhoun",2015,100
"1191",-94.6297073364258,42.2098007202148,767,25428,"iowa","calhoun",2016,111
"1192",-94.6297073364258,42.2098007202148,767,25428,"iowa","calhoun",2017,106
